id,surah_id,verse_number,verse_key,arabic_indopak,audio_url,english_translation,urdu_translation
5130,59,4,59:4,ذٰ لِكَ بِاَنَّهُمۡ شَآقُّوا اللّٰهَ وَرَسُوۡلَهٗ​ ۚ وَمَنۡ يُّشَآقِّ اللّٰهَ فَاِنَّ اللّٰهَ شَدِيۡدُ الۡعِقَابِ‏,Alafasy/mp3/059004.mp3,"this, because they cut themselves off from God and His Apostle: and as for him who cuts himself off from God and His Apostle - verily, God is severe in retribution!",یہ اس لیے کہ انہوں نے اللہ تعالیٰ کی اور اس کے رسول کی مخالفت کی اور جو بھی اللہ کی مخالفت کرے گا تو اللہ تعالیٰ بھی سخت عذاب کرنے واﻻ ہے
5131,59,5,59:5,مَا قَطَعۡتُمۡ مِّنۡ لِّيۡنَةٍ اَوۡ تَرَكۡتُمُوۡهَا قَآٮِٕمَةً عَلٰٓى اُصُوۡلِهَا فَبِاِذۡنِ اللّٰهِ وَلِيُخۡزِىَ الۡفٰسِقِيۡنَ‏,Alafasy/mp3/059005.mp3,"Whatever [of their] palm trees you may have cut down, [O believers,] or left standing on their roots, was [done] by God’s leave, and in order that He might confound the iniquitous.",تم نے کھجوروں کے جو درخت کاٹ ڈالے یا جنہیں تم نے ان کی جڑوں پر باقی رہنے دیا۔ یہ سب اللہ تعالیٰ کے فرمان سے تھا اور اس لیے بھی کہ فاسقوں کو اللہ تعالیٰ رسوا کرے
5132,59,6,59:6,وَمَاۤ اَفَآءَ اللّٰهُ عَلٰى رَسُوۡلِهٖ مِنۡهُمۡ فَمَاۤ اَوۡجَفۡتُمۡ عَلَيۡهِ مِنۡ خَيۡلٍ وَّلَا رِكَابٍ وَّلٰڪِنَّ اللّٰهَ يُسَلِّطُ رُسُلَهٗ عَلٰى مَنۡ يَّشَآءُ ​ؕ وَاللّٰهُ عَلٰى كُلِّ شَىۡءٍ قَدِيۡرٌ‏,Alafasy/mp3/059006.mp3,"Yet [remember:] whatever [spoils taken] from the enemy God has turned over to His Apostle, you did not have to spur horse or riding-camel for its sake: but God gives His apostles mastery over whomever He wills - for God has the power to will anything.",اور ان کا جو مال اللہ تعالیٰ نے اپنے رسول کے ہاتھ لگایا ہے جس پر نہ تو تم نے اپنے گھوڑے دوڑائے ہیں اور نہ اونٹ بلکہ اللہ تعالیٰ اپنے رسول کو جس پر چاہے غالب کر دیتا ہے، اور اللہ تعالیٰ ہر چیز پر قادر ہے
5133,59,7,59:7,مَاۤ اَفَآءَ اللّٰهُ عَلٰى رَسُوۡلِهٖ مِنۡ اَهۡلِ الۡقُرٰى فَلِلّٰهِ وَلِلرَّسُوۡلِ وَلِذِى الۡقُرۡبٰى وَالۡيَتٰمٰى وَالۡمَسٰكِيۡنِ وَابۡنِ السَّبِيۡلِۙ كَىۡ لَا يَكُوۡنَ دُوۡلَةًۢ بَيۡنَ الۡاَغۡنِيَآءِ مِنۡكُمۡ​ ؕ وَمَاۤ اٰتٰٮكُمُ الرَّسُوۡلُ فَخُذُوْهُ وَ مَا َنَهٰٮكُمۡ عَنۡهُ فَانْتَهُوۡا​ ۚ وَاتَّقُوا اللّٰهَ ​ؕ اِنَّ اللّٰهَ شَدِيۡدُ الۡعِقَابِ​ۘ‏,Alafasy/mp3/059007.mp3,"Whatever [spoils taken] from the people of those villages God has turned over to His Apostle - [all of it] belongs to God and the Apostle, and the near of kin [of deceased believers], and the orphans, and the needy, and the wayfarer, so that it may not be [a benefit] going round and round among such of you as may [already] be rich. Hence, accept [willing­ly] whatever the Apostle* gives you [thereof], and refrain from [demanding] anything that he withholds from you; and remain conscious of God: for, verily, God is severe in retribution.",بستیوں والوں کا جو (مال) اللہ تعالیٰ تمہارے لڑے بھڑے بغیر اپنے رسول کے ہاتھ لگائے وه اللہ کا ہے اور رسول کا اور قرابت والوں کا اور یتیموں مسکینوں کا اور مسافروں کا ہے تاکہ تمہارے دولت مندوں کے ہاتھ میں ہی یہ مال گردش کرتا نہ ره جائے اور تمہیں جو کچھ رسول دے لے لو، اور جس سے روکے رک جاؤ اور اللہ تعالیٰ سے ڈرتے رہا کرو، یقیناً اللہ تعالیٰ سخت عذاب واﻻ ہے
5134,59,8,59:8,لِلۡفُقَرَآءِ الۡمُهٰجِرِيۡنَ الَّذِيۡنَ اُخۡرِجُوۡا مِنۡ دِيَارِهِمۡ وَاَمۡوَالِهِمۡ يَبۡتَغُوۡنَ فَضۡلًا مِّنَ اللّٰهِ وَرِضۡوَانًا وَّيَنۡصُرُوۡنَ اللّٰهَ وَرَسُوۡلَهٗ​ؕ اُولٰٓٮِٕكَ هُمُ الصّٰدِقُوۡنَ​ۚ‏,Alafasy/mp3/059008.mp3,"[Thus, part of such war-gains shall be given] to the poor among those who have forsaken the domain of evil: those who have been driven from their homelands and their possessions, seeking favour with God and [His] goodly acceptance, and who aid [the cause of] God and His Apostle: it is they, they who are true to their word!",(فیء کا مال) ان مہاجر مسکینوں کے لیے ہے جو اپنے گھروں سے اور اپنے مالوں سے نکال دیئے گئے ہیں وه اللہ کے فضل اور اس کی رضامندی کے طلب گار ہیں اور اللہ تعالیٰ کی اور اس کے رسول کی مدد کرتے ہیں یہی راست باز لوگ ہیں
5135,59,9,59:9,وَالَّذِيۡنَ تَبَوَّؤُ الدَّارَ وَالۡاِيۡمَانَ مِنۡ قَبۡلِهِمۡ يُحِبُّوۡنَ مَنۡ هَاجَرَ اِلَيۡهِمۡ وَلَا يَجِدُوۡنَ فِىۡ صُدُوۡرِهِمۡ حَاجَةً مِّمَّاۤ اُوۡتُوۡا وَيُـؤۡثِرُوۡنَ عَلٰٓى اَنۡفُسِهِمۡ وَلَوۡ كَانَ بِهِمۡ خَصَاصَةٌ ؕ وَمَنۡ يُّوۡقَ شُحَّ نَـفۡسِهٖ فَاُولٰٓٮِٕكَ هُمُ الۡمُفۡلِحُوۡنَ​ۚ‏,Alafasy/mp3/059009.mp3,"And [it shall be offered, too, unto the poor from among] those who, before them, had their abode in this realm and in faith - [those] who love all that come to them in search of refuge, and who harbour in their hearts no grudge for whatever the others may have been given, but rather give them preference over themselves, even though poverty be their own lot: for, such as from their own covetousness are saved - it is they, they that shall attain to a happy state!",اور (ان کے لیے) جنہوں نے اس گھر میں (یعنی مدینہ) اور ایمان میں ان سے پہلے جگہ بنالی ہے اور اپنی طرف ہجرت کرکے آنے والوں سے محبت کرتے ہیں اور مہاجرین کو جو کچھ دے دیا جائے اس سے وه اپنے دلوں میں کوئی تنگی نہیں رکھتے بلکہ خود اپنے اوپر انہیں ترجیح دیتے ہیں گو خود کو کتنی ہی سخت حاجت ہو (بات یہ ہے) کہ جو بھی اپنے نفس کے بخل سے بچایا گیا وہی کامیاب (اور بامراد) ہے
5136,59,10,59:10,وَالَّذِيۡنَ جَآءُوۡ مِنۡۢ بَعۡدِهِمۡ يَقُوۡلُوۡنَ رَبَّنَا اغۡفِرۡ لَـنَا وَلِاِخۡوَانِنَا الَّذِيۡنَ سَبَقُوۡنَا بِالۡاِيۡمَانِ وَلَا تَجۡعَلۡ فِىۡ قُلُوۡبِنَا غِلًّا لِّلَّذِيۡنَ اٰمَنُوۡا رَبَّنَاۤ اِنَّكَ رَءُوۡفٌ رَّحِيۡمٌ‏,Alafasy/mp3/059010.mp3,"And so, they who come after them pray: “O our Sustainer! Forgive us our sins, as well as those of our brethren who preceded us in faith, and let not our hearts entertain any unworthy thoughts or feelings against [any of] those who have attained to faith. O our Sustainer! Verily, Thou art compassionate, a dispenser of grace!”",اور (ان کے لیے) جو ان کے بعد آئیں جو کہیں گے کہ اے ہمارے پروردگار ہمیں بخش دے اور ہمارے ان بھائیوں کو بھی جو ہم سے پہلے ایمان ﻻچکے ہیں اور ایمان داروں کی طرف سے ہمارے دل میں کینہ (اور دشمنی) نہ ڈال، اے ہمارے رب بیشک تو شفقت ومہربانی کرنے واﻻ ہے
5137,59,11,59:11,اَلَمۡ تَرَ اِلَى الَّذِيۡنَ نَافَقُوۡا يَقُوۡلُوۡنَ لِاِخۡوَانِهِمُ الَّذِيۡنَ كَفَرُوۡا مِنۡ اَهۡلِ الۡكِتٰبِ لَٮِٕنۡ اُخۡرِجۡتُمۡ لَنَخۡرُجَنَّ مَعَكُمۡ وَلَا نُطِيۡعُ فِيۡكُمۡ اَحَدًا اَبَدًاۙ وَّاِنۡ قُوۡتِلۡتُمۡ لَـنَـنۡصُرَنَّكُمۡ ؕ وَاللّٰهُ يَشۡهَدُ اِنَّهُمۡ لَـكٰذِبُوۡنَ‏,Alafasy/mp3/059011.mp3,"ART THOU NOT aware of how those who would always dissemble [their real feelings] speak to their truth-denying brethren from among the followers of earlier revelation: “If you are driven away, we shall most certainly go forth with you, and shall never pay heed to anyone against you; and if war is waged against you, we shall most certainly come to your succour.” But God bears witness that they are most flagrantly lying:",کیا تو نے منافقوں کو نہ دیکھا؟ کہ اپنے اہل کتاب کافر بھائیوں سے کہتے ہیں اگر تم جلا وطن کیے گئے تو ضرور بالضرور ہم بھی تمہارے ساتھ نکل کھڑے ہوں گے اور تمہارے بارے میں ہم کبھی بھی کسی کی بات نہ مانیں گے اور اگر تم سے جنگ کی جائے گی تو بخدا ہم تمہاری مدد کریں گے، لیکن اللہ تعالیٰ گواہی دیتا ہے کہ یہ قطعاً جھوٹے ہیں
5138,59,12,59:12,لَٮِٕنۡ اُخۡرِجُوۡا لَا يَخۡرُجُوۡنَ مَعَهُمۡ​ۚ وَلَٮِٕنۡ قُوۡتِلُوۡا لَا يَنۡصُرُوۡنَهُمۡ​ۚ وَلَٮِٕنۡ نَّصَرُوۡهُمۡ لَيُوَلُّنَّ الۡاَدۡبَارَ ثُمَّ لَا يُنۡصَرُوۡنَ‏,Alafasy/mp3/059012.mp3,"[for] if those [to whom they have pledged themselves] are indeed driven away, they will not go forth with them; and if war is waged against them, they will not come to their succour; and even if they [try to] succour them, they will most certainly turn their backs [in flight], and in the end will [themselves] find no succour.",اگر وه جلاوطن کیے گئے تو یہ ان کے ساتھ نہ جائیں گے اور اگر ان سے جنگ کی گئی تو یہ ان کی مدد (بھی) نہ کریں گے اور اگر (بالفرض) مدد پر آبھی گئے تو پیٹھ پھیر کر (بھاگ کھڑے) ہوں گے پھر مدد نہ کیے جائیں گے
5139,59,13,59:13,لَاَنۡتُمۡ اَشَدُّ رَهۡبَةً فِىۡ صُدُوۡرِهِمۡ مِّنَ اللّٰهِ​ؕ ذٰلِكَ بِاَنَّهُمۡ قَوۡمٌ لَّا يَفۡقَهُوۡنَ‏,Alafasy/mp3/059013.mp3,"Nay, [O believers,] you arouse in their bosoms a fear more intense than [even their fear of] God: this, because they are people who fail to grasp the truth.",(مسلمانو! یقین مانو) کہ تمہاری ہیبت ان کے دلوں میں بہ نسبت اللہ کی ہیبت کے بہت زیاده ہے، یہ اس لیے کہ یہ بے سمجھ لوگ ہیں
5140,59,14,59:14,لَا يُقَاتِلُوۡنَكُمۡ جَمِيۡعًا اِلَّا فِىۡ قُرًى مُّحَصَّنَةٍ اَوۡ مِنۡ وَّرَآءِ جُدُرٍؕ بَاۡسُهُمۡ بَيۡنَهُمۡ شَدِيۡدٌ ​ؕ تَحۡسَبُهُمۡ جَمِيۡعًا وَّقُلُوۡبُهُمۡ شَتّٰى​ؕ ذٰلِكَ بِاَنَّهُمۡ قَوۡمٌ لَّا يَعۡقِلُوۡنَ​ۚ‏,Alafasy/mp3/059014.mp3,"Never will they fight you, [even] in unison, otherwise than from within fortified strongholds or from behind walls. Severe is their warlike discord among themselves: thou wouldst think that they are united, whereas [in fact] their hearts are at odds [with one another]: this, because they are people who will not use their reason.",یہ سب مل کر بھی تم سے لڑ نہیں سکتے ہاں یہ اور بات ہے کہ قلعہ بند مقامات میں ہوں یا دیواروں کی آڑ میں ہوں، ان کی لڑائی تو ان میں آپس میں ہی بہت سخت ہے گو آپ انہیں متحد سمجھ رہے ہیں لیکن ان کے دل دراصل ایک دوسرے سے جدا ہیں۔ اس لیے کہ یہ بےعقل لوگ ہیں
5141,59,15,59:15,كَمَثَلِ الَّذِيۡنَ مِنۡ قَبۡلِهِمۡ قَرِيۡبًا​ ذَاقُوۡا وَبَالَ اَمۡرِهِمۡ​ۚ وَلَهُمۡ عَذَابٌ اَلِيۡمٌ​ۚ‏,Alafasy/mp3/059015.mp3,"[To both kinds of your enemies, O believers, is bound to happen] the like of [what happened to] those who, a short while before them, had to taste the evil that came from their own doings, with [yet more] grievous suffering awaiting them [in the life to come]:",ان لوگوں کی طرح جو ان سے کچھ ہی پہلے گزرے ہیں جنہوں نے اپنے کام کا وبال چکھ لیا اور جن کے لیے المناک عذاب (تیار) ہے
5142,59,16,59:16,كَمَثَلِ الشَّيۡطٰنِ اِذۡ قَالَ لِلۡاِنۡسَانِ اكۡفُرۡ​ۚ فَلَمَّا كَفَرَ قَالَ اِنِّىۡ بَرِىۡٓءٌ مِّنۡكَ اِنِّىۡۤ اَخَافُ اللّٰهَ رَبَّ الۡعٰلَمِيۡنَ‏,Alafasy/mp3/059016.mp3,"the like of [what happens] when Satan says unto man, “Deny the truth!” - but as soon as [man] has denied the truth, [Satan] says, “Behold, I am not responsible for thee: behold, I fear God, the Sustainer of all the worlds!”",شیطان کی طرح کہ اس نے انسان سے کہا کفر کر، جب وه کفر کر چکا تو کہنے لگا میں تو تجھ سے بری ہوں، میں تو اللہ رب العالمین سے ڈرتا ہوں
5143,59,17,59:17,فَكَانَ عَاقِبَتَهُمَاۤ اَنَّهُمَا فِى النَّارِ خَالِدَيۡنِ فِيۡهَا​ ؕ وَذٰ لِكَ جَزٰٓؤُا الظّٰلِمِيۡن‏,Alafasy/mp3/059017.mp3,"Thus, in the end, both [the deniers of the truth and the hypocrites] will find themselves in the fire, therein to abide: for such is the recompense of evil­doers.",پس دونوں کا انجام یہ ہوا کہ آتش (دوزخ) میں ہمیشہ کے لیے گئے اور ﻇالموں کی یہی سزا ہے
5144,59,18,59:18,يٰۤاَيُّهَا الَّذِيۡنَ اٰمَنُوۡا اتَّقُوا اللّٰهَ وَلۡتَـنۡظُرۡ نَـفۡسٌ مَّا قَدَّمَتۡ لِغَدٍ​ ۚ وَاتَّقُوا اللّٰهَ​ؕ اِنَّ اللّٰهَ خَبِيۡرٌۢ بِمَا تَعۡمَلُوۡنَ‏ ﻿﻿,Alafasy/mp3/059018.mp3,"O YOU who have attained to faith! Remain conscious of God; and let every human being look to what he sends ahead for the morrow! And [once again]: Remain conscious of God, for God is fully aware of all that you do;",اے ایمان والو! اللہ سے ڈرتے رہو اور ہر شخص دیکھ (بھال) لے کہ کل (قیامت) کے واسطے اس نے (اعمال کا) کیا (ذخیره) بھیجا ہے۔ اور (ہر وقت) اللہ سے ڈرتے رہو۔ اللہ تمہارے سب اعمال سے باخبر ہے
